complaint_id,ward,category,priority,status,date,latitude,longitude,rainfall,traffic,population,department
CMP-001503,Ward-20,Noise Pollution,Critical,Closed,2025-09-21,12.907342,77.42893,9.9,45.9,97240,Traffic Police
CMP-001504,Ward-37,Garbage Collection,Medium,Pending,2026-01-29,12.942916,77.466118,36.0,95.1,89847,General Administration
CMP-001505,Ward-5,Traffic Signal Fault,Low,Resolved,2025-10-16,12.994998,77.409148,94.7,54.2,59597,Traffic Police
CMP-001506,Ward-17,Encroachment,High,Closed,2026-03-24,12.852922,77.595141,45.8,65.5,75142,Parks & Environment
CMP-001507,Ward-14,Stray Animals,Low,Resolved,2026-02-09,12.862525,77.697585,62.3,33.6,104733,General Administration
CMP-001508,Ward-22,Noise Pollution,High,Open,2026-03-25,13.05118,77.567072,132.0,70.5,16504,Sanitation
CMP-001509,Ward-24,Garbage Collection,Medium,Resolved,2025-03-09,12.943993,77.427886,49.3,49.1,109646,Traffic Police
CMP-001510,Ward-30,Air Pollution,Low,Closed,2024-11-22,12.8897,77.424231,117.0,80.8,31828,Roads & Infrastructure
CMP-001511,Ward-16,Air Pollution,Medium,Closed,2025-04-30,12.866496,77.422783,60.4,75.1,109098,Parks & Environment
CMP-001512,Ward-35,Traffic Signal Fault,High,Resolved,2024-02-13,12.814702,77.457285,37.8,80.5,45007,General Administration
CMP-001513,Ward-34,Sewage Overflow,Medium,Resolved,2025-03-26,12.877023,77.478176,7.5,33.1,87603,Electrical
CMP-001514,Ward-1,Noise Pollution,Medium,Pending,2026-02-08,12.948659,77.406107,2.8,75.8,111530,General Administration
CMP-001515,Ward-25,Traffic Signal Fault,Low,Resolved,2024-07-09,13.009897,77.484814,69.6,52.9,28947,Electrical
CMP-001516,Ward-9,Traffic Signal Fault,High,Resolved,2024-07-05,12.99796,77.592661,29.0,57.9,107349,Parks & Environment
CMP-001517,Ward-12,Sewage Overflow,Medium,In Progress,2024-03-11,12.867394,77.466511,79.7,114.6,99939,General Administration
CMP-001518,Ward-22,Illegal Construction,High,Pending,2025-02-23,13.055401,77.549591,56.5,91.1,16504,Electrical
CMP-001519,Ward-14,Water Supply,Low,Resolved,2025-03-08,12.856523,77.704001,72.6,50.6,104733,Urban Planning
CMP-001520,Ward-38,Garbage Collection,Low,In Progress,2024-01-23,12.92437,77.474402,78.4,61.9,27363,Urban Planning
CMP-001521,Ward-39,Noise Pollution,Medium,Open,2024-06-26,12.772542,77.530047,84.1,19.5,110561,General Administration
CMP-001522,Ward-23,Road Damage,High,Closed,2026-02-24,12.950658,77.439338,0,89.3,115741,Roads & Infrastructure
CMP-001523,Ward-28,Traffic Signal Fault,Critical,Pending,2026-03-18,12.921796,77.544257,39.0,39.6,55306,Water Board
CMP-001524,Ward-34,Encroachment,Medium,In Progress,2025-04-26,12.88431,77.47932,41.3,32.1,87603,Electrical
CMP-001525,Ward-1,Traffic Signal Fault,Low,Resolved,2025-09-11,12.932077,77.415766,58.3,39.8,111530,Parks & Environment
CMP-001526,Ward-9,Garbage Collection,High,Pending,2024-09-25,12.990177,77.592504,83.0,51.7,107349,Roads & Infrastructure
CMP-001527,Ward-30,Road Damage,Low,In Progress,2024-01-21,12.886929,77.424567,37.1,26.7,31828,Urban Planning
CMP-001528,Ward-16,Traffic Signal Fault,Medium,Open,2025-05-09,12.874641,77.416048,150.4,49.3,109098,Sanitation
CMP-001529,Ward-38,Power Outage,Medium,Open,2025-02-03,12.932522,77.48021,32.1,49.3,27363,Sanitation
CMP-001530,Ward-10,Road Damage,Low,Closed,2025-12-11,12.773781,77.592659,47.5,94.6,45512,Water Board
CMP-001531,Ward-7,Power Outage,Low,Resolved,2024-06-01,12.779938,77.653221,48.3,69.6,110647,Sanitation
CMP-001532,Ward-16,Streetlight Outage,High,Resolved,2024-03-12,12.871774,77.413789,116.5,56.2,109098,Water Board
CMP-001533,Ward-4,Water Supply,Low,In Progress,2026-03-28,12.966068,77.600643,51.2,43.7,51463,General Administration
CMP-001534,Ward-29,Road Damage,Low,In Progress,2026-04-12,12.819449,77.463086,0,35.7,110932,Parks & Environment
CMP-001535,Ward-17,Garbage Collection,Critical,Closed,2026-01-31,12.842553,77.588869,12.5,84.3,75142,Roads & Infrastructure
CMP-001536,Ward-16,Streetlight Outage,Critical,Open,2024-08-18,12.875541,77.41572,86.7,15.2,109098,Sanitation
CMP-001537,Ward-10,Garbage Collection,Low,Resolved,2026-02-12,12.762513,77.607466,105.3,63.1,45512,Water Board
CMP-001538,Ward-31,Public Nuisance,Medium,Open,2025-11-21,12.941578,77.686886,29.3,70.0,94507,Sanitation
CMP-001539,Ward-20,Power Outage,Low,Pending,2024-05-17,12.898265,77.424172,21.5,21.5,97240,Traffic Police
CMP-001540,Ward-37,Stray Animals,Low,Pending,2025-08-18,12.959137,77.456089,40.7,48.5,89847,Parks & Environment
CMP-001541,Ward-35,Public Nuisance,Low,Resolved,2026-03-21,12.82661,77.475678,26.2,56.3,45007,General Administration
CMP-001542,Ward-34,Garbage Collection,Medium,Open,2026-02-06,12.88006,77.480789,23.2,32.3,87603,Roads & Infrastructure
CMP-001543,Ward-37,Road Damage,Medium,Open,2025-02-17,12.952119,77.468793,0,74.1,89847,Electrical
CMP-001544,Ward-13,Tree Fall,Critical,In Progress,2024-10-02,12.771618,77.585901,58.6,44.8,75589,Sanitation
CMP-001545,Ward-21,Garbage Collection,Low,Resolved,2024-01-10,12.791358,77.614101,68.9,84.3,93104,Sanitation
CMP-001546,Ward-14,Tree Fall,Low,Open,2025-07-15,12.864217,77.69183,43.1,99.0,104733,Parks & Environment
CMP-001547,Ward-1,Sewage Overflow,Medium,Closed,2024-04-02,12.934254,77.399885,40.8,41.9,111530,Roads & Infrastructure
CMP-001548,Ward-16,Road Damage,Medium,Pending,2026-01-29,12.876982,77.423322,114.8,53.8,109098,General Administration
CMP-001549,Ward-35,Traffic Signal Fault,Low,Resolved,2026-05-12,12.828053,77.474921,44.3,44.7,45007,General Administration
CMP-001550,Ward-2,Encroachment,High,Pending,2025-06-11,12.776296,77.616582,0,85.5,19165,Electrical
CMP-001551,Ward-6,Garbage Collection,Medium,Resolved,2025-01-13,12.837247,77.461189,89.4,52.9,64797,Urban Planning
CMP-001552,Ward-1,Water Supply,Low,Closed,2024-10-11,12.940085,77.398102,16.6,80.8,111530,Urban Planning
CMP-001553,Ward-26,Streetlight Outage,Low,Open,2024-02-29,13.012167,77.484873,52.3,63.1,35032,Sanitation
CMP-001554,Ward-33,Road Damage,Low,In Progress,2025-04-02,12.965814,77.525039,74.9,51.3,82839,Parks & Environment
CMP-001555,Ward-5,Sewage Overflow,Medium,Pending,2025-04-23,12.987377,77.410205,48.3,58.5,59597,Urban Planning
CMP-001556,Ward-30,Water Supply,Low,Open,2024-04-06,12.905647,77.421964,95.1,107.8,31828,Roads & Infrastructure
CMP-001557,Ward-12,Tree Fall,Critical,In Progress,2024-01-19,12.856791,77.470178,3.1,122.7,99939,Water Board
CMP-001558,Ward-28,Streetlight Outage,Low,Open,2024-09-05,12.93013,77.545748,60.1,58.7,55306,Sanitation
CMP-001559,Ward-28,Water Supply,Low,Open,2024-09-27,12.938613,77.550889,61.0,55.2,55306,Parks & Environment
CMP-001560,Ward-17,Garbage Collection,High,Pending,2024-11-08,12.847505,77.604509,70.5,79.0,75142,Electrical
CMP-001561,Ward-2,Road Damage,Low,In Progress,2025-01-09,12.780733,77.62707,37.9,54.0,19165,Urban Planning
CMP-001562,Ward-36,Air Pollution,Low,Pending,2025-07-01,12.763602,77.418228,43.5,24.2,51500,Sanitation
CMP-001563,Ward-29,Water Logging,Medium,Closed,2025-12-21,12.828021,77.48096,99.0,27.5,110932,Sanitation
CMP-001564,Ward-40,Public Nuisance,High,Resolved,2025-07-12,12.765091,77.603162,50.7,54.7,110448,General Administration
CMP-001565,Ward-4,Stray Animals,Medium,Open,2024-04-21,12.970932,77.606463,0,31.0,51463,Sanitation
CMP-001566,Ward-14,Garbage Collection,Low,Resolved,2026-01-26,12.868915,77.697811,72.6,59.3,104733,Traffic Police
CMP-001567,Ward-23,Road Damage,Low,Closed,2024-01-18,12.963483,77.437564,61.8,96.0,115741,Roads & Infrastructure
CMP-001568,Ward-32,Tree Fall,Medium,Open,2024-05-30,12.876213,77.453589,41.1,56.2,41365,Electrical
CMP-001569,Ward-33,Traffic Signal Fault,High,Resolved,2024-10-10,12.965619,77.518094,89.3,56.4,82839,Urban Planning
CMP-001570,Ward-7,Water Logging,Low,Open,2026-06-18,12.776436,77.648169,54.1,65.7,110647,Sanitation
CMP-001571,Ward-4,Garbage Collection,High,Resolved,2024-01-05,12.971282,77.605191,71.1,83.6,51463,Parks & Environment
CMP-001572,Ward-13,Road Damage,Medium,Closed,2025-09-29,12.773509,77.599652,96.1,61.3,75589,Water Board
CMP-001573,Ward-31,Traffic Signal Fault,Low,Closed,2025-05-23,12.952876,77.685849,7.2,68.8,94507,Parks & Environment
CMP-001574,Ward-25,Public Nuisance,Low,Pending,2024-12-29,13.016431,77.481354,49.6,37.8,28947,Urban Planning
CMP-001575,Ward-30,Traffic Signal Fault,Low,In Progress,2024-01-10,12.898371,77.412305,91.2,68.6,31828,Traffic Police
CMP-001576,Ward-11,Illegal Construction,Medium,Closed,2025-06-19,13.014839,77.513471,53.9,40.8,36319,Water Board
CMP-001577,Ward-7,Streetlight Outage,Medium,Resolved,2026-03-08,12.781326,77.663767,90.1,126.6,110647,Parks & Environment
CMP-001578,Ward-13,Sewage Overflow,High,Open,2026-06-18,12.769806,77.597759,53.7,45.3,75589,Urban Planning
CMP-001579,Ward-24,Tree Fall,Medium,Pending,2024-02-02,12.932584,77.436493,36.1,42.6,109646,Sanitation
CMP-001580,Ward-8,Streetlight Outage,Low,Pending,2025-09-08,12.891205,77.435097,43.3,49.3,53427,Parks & Environment
CMP-001581,Ward-23,Water Supply,Medium,Open,2025-08-14,12.961079,77.442654,26.1,108.0,115741,Sanitation
CMP-001582,Ward-27,Public Nuisance,High,In Progress,2024-01-05,12.861781,77.438658,73.8,92.6,15074,Urban Planning
CMP-001583,Ward-8,Noise Pollution,High,Resolved,2024-10-22,12.888664,77.433305,76.1,38.5,53427,Urban Planning
CMP-001584,Ward-5,Traffic Signal Fault,Low,In Progress,2024-05-30,12.984848,77.410182,23.1,100.3,59597,Parks & Environment
CMP-001585,Ward-15,Stray Animals,Critical,Closed,2024-08-26,12.843482,77.622308,32.6,78.3,56347,Roads & Infrastructure
CMP-001586,Ward-17,Tree Fall,Low,Resolved,2026-04-07,12.846107,77.595122,66.0,76.5,75142,Electrical
CMP-001587,Ward-8,Road Damage,High,Pending,2025-05-19,12.884417,77.429418,72.1,50.4,53427,General Administration
CMP-001588,Ward-25,Public Nuisance,Medium,Closed,2026-04-11,13.014727,77.472233,49.0,39.8,28947,Urban Planning
CMP-001589,Ward-24,Tree Fall,Medium,Resolved,2024-05-24,12.933023,77.424759,69.6,71.9,109646,Water Board
CMP-001590,Ward-17,Tree Fall,Medium,Pending,2026-02-09,12.839001,77.599924,55.3,88.5,75142,Traffic Police
CMP-001591,Ward-12,Public Nuisance,Low,Open,2024-11-04,12.861119,77.459338,25.8,89.5,99939,Water Board
CMP-001592,Ward-26,Power Outage,Medium,Open,2025-04-06,13.004875,77.489857,52.8,73.5,35032,Parks & Environment
CMP-001593,Ward-25,Power Outage,Low,Pending,2026-05-30,13.019453,77.473148,26.2,64.1,28947,Parks & Environment
CMP-001594,Ward-9,Road Damage,Medium,Resolved,2026-05-05,12.998325,77.576598,110.4,42.7,107349,Urban Planning
CMP-001595,Ward-38,Stray Animals,Low,Resolved,2026-03-09,12.920273,77.467605,95.5,56.7,27363,Sanitation
CMP-001596,Ward-21,Noise Pollution,Medium,Pending,2026-03-06,12.788172,77.597981,39.2,39.7,93104,General Administration
CMP-001597,Ward-30,Sewage Overflow,Low,In Progress,2025-03-22,12.902808,77.422498,77.7,59.7,31828,Urban Planning
CMP-001598,Ward-26,Power Outage,Low,Resolved,2024-07-03,13.002349,77.483054,72.2,61.8,35032,Roads & Infrastructure
CMP-001599,Ward-24,Stray Animals,Medium,Resolved,2025-05-18,12.934421,77.426754,49.4,45.8,109646,Traffic Police
CMP-001600,Ward-37,Illegal Construction,Low,Open,2024-04-16,12.957404,77.473378,57.2,86.5,89847,Sanitation
CMP-001601,Ward-37,Traffic Signal Fault,Low,Pending,2026-06-30,12.946016,77.467843,28.9,141.8,89847,Water Board
CMP-001602,Ward-30,Public Nuisance,High,Pending,2026-04-05,12.905753,77.418765,85.7,128.7,31828,Water Board
CMP-001603,Ward-19,Noise Pollution,Low,Resolved,2025-04-14,12.919047,77.677683,32.3,53.2,33131,Roads & Infrastructure
CMP-001604,Ward-29,Streetlight Outage,Low,Resolved,2025-07-06,12.816282,77.473517,49.9,14.6,110932,Traffic Police
CMP-001605,Ward-40,Traffic Signal Fault,Medium,Open,2025-09-10,12.760631,77.598131,89.8,51.0,110448,General Administration
CMP-001606,Ward-37,Road Damage,Medium,In Progress,2024-02-18,12.946662,77.469719,35.6,74.6,89847,Parks & Environment
CMP-001607,Ward-11,Sewage Overflow,Low,Resolved,2024-12-30,13.01949,77.5158,43.3,126.4,36319,Traffic Police
CMP-001608,Ward-35,Streetlight Outage,High,Resolved,2025-05-22,12.828908,77.471136,32.2,63.5,45007,Water Board
CMP-001609,Ward-37,Air Pollution,High,Resolved,2024-06-18,12.944416,77.455826,9.3,125.9,89847,Urban Planning
CMP-001610,Ward-17,Illegal Construction,High,Resolved,2024-06-26,12.852378,77.593602,50.8,102.6,75142,Water Board
CMP-001611,Ward-10,Traffic Signal Fault,High,Closed,2024-12-18,12.777937,77.589567,20.9,52.5,45512,Traffic Police
CMP-001612,Ward-3,Garbage Collection,Medium,Resolved,2025-07-21,12.76511,77.461288,57.8,17.3,41062,Electrical
CMP-001613,Ward-26,Encroachment,Medium,Open,2026-04-11,13.011904,77.486469,54.9,36.4,35032,Electrical
CMP-001614,Ward-18,Water Supply,High,Open,2026-03-09,12.789528,77.443858,34.1,105.5,112912,Sanitation
CMP-001615,Ward-32,Streetlight Outage,Low,Resolved,2025-08-25,12.874375,77.45674,74.6,58.6,41365,Urban Planning
CMP-001616,Ward-22,Noise Pollution,High,Resolved,2024-07-04,13.046746,77.550254,76.6,113.5,16504,Electrical
CMP-001617,Ward-18,Sewage Overflow,Low,Closed,2025-10-06,12.801217,77.436926,118.9,92.5,112912,Water Board
CMP-001618,Ward-15,Water Supply,Medium,Open,2026-01-29,12.854872,77.638542,26.0,92.4,56347,Water Board
CMP-001619,Ward-15,Public Nuisance,Medium,In Progress,2024-10-04,12.841483,77.635932,48.4,102.2,56347,Urban Planning
CMP-001620,Ward-29,Sewage Overflow,Medium,Resolved,2024-09-24,12.821159,77.481737,18.7,53.2,110932,Sanitation
CMP-001621,Ward-17,Noise Pollution,Medium,Resolved,2025-07-06,12.850227,77.598446,39.0,3.7,75142,Urban Planning
CMP-001622,Ward-32,Stray Animals,High,Open,2024-08-01,12.884554,77.46869,0,31.9,41365,Parks & Environment
CMP-001623,Ward-4,Road Damage,Medium,Resolved,2024-10-23,12.974007,77.605896,63.0,45.1,51463,Traffic Police
CMP-001624,Ward-35,Road Damage,High,Resolved,2025-12-28,12.824909,77.458765,31.0,63.2,45007,Urban Planning
CMP-001625,Ward-11,Streetlight Outage,Critical,Closed,2025-10-14,13.017443,77.51878,78.0,97.2,36319,Sanitation
CMP-001626,Ward-1,Tree Fall,Medium,In Progress,2026-03-25,12.945102,77.410216,61.7,75.0,111530,Urban Planning
CMP-001627,Ward-17,Public Nuisance,Medium,Open,2024-06-22,12.850261,77.591546,41.8,108.0,75142,Sanitation
CMP-001628,Ward-27,Streetlight Outage,High,Resolved,2024-05-17,12.860372,77.43847,141.3,52.3,15074,Water Board
CMP-001629,Ward-5,Sewage Overflow,Low,Open,2026-01-04,12.987461,77.393447,62.1,60.5,59597,Electrical
CMP-001630,Ward-12,Road Damage,Low,Resolved,2024-03-29,12.870047,77.457296,59.0,46.6,99939,Parks & Environment
CMP-001631,Ward-32,Stray Animals,Low,In Progress,2024-04-23,12.88541,77.468506,55.9,65.3,41365,Parks & Environment
CMP-001632,Ward-34,Power Outage,Medium,Open,2024-11-29,12.880011,77.467841,28.9,39.5,87603,Parks & Environment
CMP-001633,Ward-14,Water Logging,High,Closed,2024-04-27,12.854086,77.705594,37.1,51.0,104733,Roads & Infrastructure
CMP-001634,Ward-7,Streetlight Outage,Low,Closed,2024-04-29,12.787323,77.648181,68.9,106.0,110647,Parks & Environment
CMP-001635,Ward-3,Streetlight Outage,Medium,Closed,2025-09-10,12.754785,77.468065,71.1,37.3,41062,Parks & Environment
CMP-001636,Ward-7,Sewage Overflow,Medium,Pending,2026-05-05,12.78594,77.656642,37.2,70.6,110647,Sanitation
CMP-001637,Ward-29,Garbage Collection,High,Open,2025-05-23,12.8152,77.467634,28.8,42.7,110932,Electrical
CMP-001638,Ward-37,Tree Fall,Low,In Progress,2024-10-27,12.956147,77.461665,38.4,142.8,89847,Sanitation
CMP-001639,Ward-30,Road Damage,Medium,Resolved,2024-09-29,12.887061,77.411006,105.4,65.4,31828,Electrical
CMP-001640,Ward-31,Power Outage,Low,Open,2026-01-13,12.943496,77.680481,31.5,59.9,94507,Water Board
CMP-001641,Ward-17,Stray Animals,Low,Resolved,2025-10-25,12.847105,77.601373,37.4,115.5,75142,Urban Planning
CMP-001642,Ward-25,Water Supply,High,Closed,2026-05-26,13.009784,77.47733,92.0,24.4,28947,Sanitation
CMP-001643,Ward-36,Encroachment,High,Closed,2025-01-11,12.773402,77.417069,61.1,72.5,51500,Water Board
CMP-001644,Ward-11,Noise Pollution,Low,Closed,2024-11-11,13.006635,77.517988,17.8,34.7,36319,Parks & Environment
CMP-001645,Ward-28,Water Supply,High,In Progress,2024-09-10,12.928567,77.554879,20.8,45.1,55306,Water Board
CMP-001646,Ward-2,Traffic Signal Fault,Medium,Closed,2024-05-03,12.781709,77.614913,48.7,40.7,19165,General Administration
CMP-001647,Ward-40,Water Supply,Medium,Resolved,2025-06-03,12.764869,77.590398,59.0,16.5,110448,Water Board
CMP-001648,Ward-14,Garbage Collection,High,Resolved,2025-12-11,12.866195,77.703813,59.2,0,104733,Water Board
CMP-001649,Ward-21,Traffic Signal Fault,High,Resolved,2025-08-07,12.790756,77.610713,50.3,47.7,93104,Parks & Environment
CMP-001650,Ward-26,Power Outage,Medium,Resolved,2024-07-29,13.004892,77.480757,103.3,83.9,35032,Water Board
CMP-001651,Ward-12,Tree Fall,Medium,Resolved,2025-11-20,12.870958,77.46918,61.8,69.4,99939,Sanitation
CMP-001652,Ward-14,Tree Fall,Low,Open,2026-01-25,12.872125,77.686979,4.1,83.9,104733,Urban Planning
CMP-001653,Ward-14,Power Outage,Medium,Resolved,2025-11-11,12.858525,77.704543,45.4,48.5,104733,Traffic Police
CMP-001654,Ward-2,Road Damage,Medium,,2025-03-04,12.779742,77.632078,43.1,60.5,19165,Traffic Police
CMP-001655,Ward-17,Water Logging,Medium,Pending,2024-10-05,12.839043,77.604881,43.9,58.9,75142,Electrical
CMP-001656,Ward-5,Sewage Overflow,Medium,Resolved,2025-05-29,13.00003,77.392062,5.2,23.4,59597,Urban Planning
CMP-001657,Ward-34,Noise Pollution,High,Pending,2024-02-23,12.877505,77.477382,29.4,55.5,87603,Sanitation
CMP-001658,Ward-1,Road Damage,Medium,Open,2025-05-02,12.932916,77.409485,56.6,64.6,111530,Water Board
CMP-001659,Ward-35,Water Supply,Medium,Closed,2026-05-29,12.810346,77.459252,36.1,79.7,45007,Parks & Environment
CMP-001660,Ward-20,Traffic Signal Fault,Low,Pending,2025-11-07,12.909871,77.426426,5.5,36.9,97240,Traffic Police
CMP-001661,Ward-18,Water Supply,Medium,Open,2025-08-29,12.796569,77.446274,85.3,47.7,112912,Roads & Infrastructure
CMP-001662,Ward-1,Illegal Construction,Medium,Closed,2024-09-02,12.944326,77.406629,13.4,22.9,111530,Parks & Environment
CMP-001663,Ward-18,Road Damage,High,In Progress,2025-10-28,12.786539,77.436951,111.3,62.3,112912,General Administration
CMP-001664,Ward-19,Traffic Signal Fault,Critical,Open,2024-06-15,12.928529,77.666826,40.9,46.8,33131,Roads & Infrastructure
CMP-001665,Ward-24,Garbage Collection,Low,Pending,2025-08-06,12.941316,77.439924,54.6,54.7,109646,Parks & Environment
CMP-001666,Ward-19,Garbage Collection,Low,Closed,2025-12-07,12.921543,77.666386,52.3,72.5,33131,Urban Planning
CMP-001667,Ward-29,Tree Fall,High,In Progress,2024-01-17,12.831254,77.479735,63.4,27.8,110932,Sanitation
CMP-001668,Ward-32,Garbage Collection,Medium,Pending,2025-02-13,12.875163,77.47352,71.3,68.4,41365,Water Board
CMP-001669,Ward-40,Water Logging,Medium,Resolved,2024-05-12,12.763708,77.592245,89.3,4.7,110448,Sanitation
CMP-001670,Ward-39,Sewage Overflow,Low,Pending,2025-07-31,12.781477,77.519537,37.4,62.8,110561,General Administration
CMP-001671,Ward-13,Public Nuisance,Medium,Pending,2026-06-30,12.780381,77.593639,86.6,77.4,75589,Electrical
CMP-001672,Ward-26,Illegal Construction,Medium,Resolved,2025-09-17,13.004902,77.49786,31.8,74.8,35032,Electrical
CMP-001673,Ward-17,Public Nuisance,High,Open,2024-07-23,12.846465,77.601553,78.1,77.2,75142,Sanitation
CMP-001674,Ward-5,Garbage Collection,Low,Pending,2025-12-16,12.992157,77.399928,93.5,36.2,59597,Roads & Infrastructure
CMP-001675,Ward-15,Public Nuisance,High,Resolved,2025-07-31,12.838699,77.626504,49.2,81.8,56347,General Administration
CMP-001676,Ward-31,Road Damage,Medium,Resolved,2025-10-21,12.944469,77.687482,25.2,97.5,94507,Sanitation
CMP-001677,Ward-10,Water Supply,Low,In Progress,2024-08-25,12.761487,77.607029,98.0,85.8,45512,Roads & Infrastructure
CMP-001678,Ward-26,Road Damage,Critical,Pending,2026-04-27,13.016692,77.497957,63.8,65.7,35032,Traffic Police
CMP-001679,Ward-31,Stray Animals,Low,Pending,2025-04-04,12.950239,77.682236,53.1,52.7,94507,Traffic Police
CMP-001680,Ward-19,Traffic Signal Fault,Low,In Progress,2024-11-10,12.925191,77.661757,54.2,55.1,33131,Roads & Infrastructure
CMP-001681,Ward-26,Water Supply,Low,Resolved,2024-07-20,13.014003,77.480998,84.4,65.2,35032,Electrical
CMP-001682,Ward-12,Air Pollution,Low,In Progress,2025-09-28,12.865938,77.464529,34.0,44.1,99939,General Administration
CMP-001683,Ward-12,Traffic Signal Fault,High,In Progress,2026-05-16,12.860025,77.463851,56.2,84.5,99939,Parks & Environment
CMP-001684,Ward-9,Tree Fall,Low,Open,2026-06-25,12.988924,77.592295,53.3,69.6,107349,Roads & Infrastructure
CMP-001685,Ward-36,Public Nuisance,Critical,Open,2025-12-12,12.764998,77.412572,62.3,38.7,51500,Roads & Infrastructure
